,Time,Some Parameter,Some Other Parameter,Some Noise,Some Metric
2024-02-10T21:59:11.378497000,2.6042308807373047,-0.009367091994189275,0.009367101994189275,0.026401965148636377,-0.003016187388290733
2024-02-10T21:59:11.485541000,2.7112696170806885,-0.004810710578131339,0.004810710578131339,-0.013330709963984689,-0.02844271538664923
2024-02-10T21:59:11.593247000,2.818979024887085,-0.004810700578131339,0.004810710578131339,0.013148838932390317,-0.0019631350808699197
2024-02-10T21:59:11.700541000,2.926278829574585,-0.004810710578131339,0.004810720578131339,-0.005996246333044553,-0.021108251754255104
2024-02-10T21:59:11.807844000,3.0335755348205566,-0.0010494134382337736,0.0010494134382337736,-0.0125078200620658,-0.01580463359188935
2024-02-10T21:59:11.913706000,3.1394364833831787,-0.0010494134382337736,0.0010494134382337736,0.04263567924465496,0.039338897130422296
2024-02-10T21:59:12.021038000,3.2467617988586426,-0.0010494034382337737,0.0010494234382337736,0.03463113171208051,0.031334318182326154
2024-02-10T21:59:12.127962000,3.353696823120117,-0.0010494134382337736,0.00028942510178231717,0.04406952031168424,0.043160265583793773
2024-02-10T21:59:12.234726000,3.4604547023773193,-0.0002894151017823172,0.00028942510178231717,-0.02098105805650609,-0.021890281368520066
2024-02-10T21:59:12.342401000,3.568138599395752,-0.00028942510178231717,0.00028943510178231716,0.03572286537465619,0.034813610646770986
2024-02-10T21:59:12.449845000,3.6755764484405518,-0.00028942510178231717,0.0001593545053206141,-0.03174107024933387,-0.03224169672336664
2024-02-10T21:59:12.557364000,3.783095598220825,-0.0001593445053206141,0.0001593545053206141,-0.019724000344423842,-0.020224595402563734
2024-02-10T21:59:12.665047000,3.8907670974731445,-0.0001593445053206141,0.0001593645053206141,-0.049570620039551955,-0.05007124651358313
2024-02-10T21:59:12.772521000,3.9982657432556152,-0.0001593545053206141,0.0001593645053206141,0.024178149590052624,0.02408797552876789
2024-02-10T21:59:12.879366000,4.1051411628723145,-2.8693319515125608e-05,2.870331951512561e-05,0.014608250157572368,0.014518107512187406
2024-02-10T21:59:12.986469000,4.212252378463745,-2.8693319515125608e-05,2.870331951512561e-05,-0.00874721182967395,-0.008837385890958631
2024-02-10T21:59:13.093767000,4.319547414779663,-5.788628728086505e-06,5.788628728086505e-06,0.0445814773175686,0.04456329181944495
2024-02-10T21:59:13.200454000,4.426236152648926,-5.788628728086505e-06,5.788628728086505e-06,0.0346993138501569,0.03468115976793324
2024-02-10T21:59:13.307682000,4.533463478088379,-5.778628728086505e-06,5.788628728086505e-06,0.007337995311809254,0.007319809813685608
2024-02-10T21:59:13.414773000,4.640571117401123,-1.082397125116119e-06,1.082397125116119e-06,-0.028813222201186085,-0.028816622649170363
2024-02-10T21:59:13.521913000,4.7476935386657715,-1.082397125116119e-06,1.082397125116119e-06,0.03527483143974256,0.03527146240765828
2024-02-10T21:59:13.629252000,4.855032920837402,-1.072397125116119e-06,1.0923971251161189e-06,0.01085555597491178,0.0108521555269275
2024-02-10T21:59:13.735989000,4.961748123168945,-1.082397125116119e-06,2.0238152964235893e-06,0.025364386277182738,0.02535802827928574
2024-02-10T21:59:13.843416000,5.069174766540527,-2.0138152964235894e-06,2.0238152964235893e-06,-0.04398066762506641,-0.04398699420706341
2024-02-10T21:59:13.950747000,5.176496267318726,-2.0238152964235893e-06,2.0338152964235892e-06,-0.02055807108381158,-0.020564429081708576
2024-02-10T21:59:14.057709000,5.283457279205322,-1.5312853933534176e-06,1.5312853933534176e-06,0.04932118540453692,0.049316374733658054
2024-02-10T21:59:14.164494000,5.390247344970703,-1.5212853933534177e-06,1.5312853933534176e-06,-0.019220738122807658,-0.019225517377786522
2024-02-10T21:59:14.272175000,5.497937917709351,-1.5312853933534176e-06,1.5412853933534175e-06,0.03569484443452127,0.0356900337636424
2024-02-10T21:59:14.379228000,5.604994773864746,-1.3127435302197278e-06,1.3127435302197278e-06,0.007656775329947608,0.007652651228000531
2024-02-10T21:59:14.486582000,5.712348699569702,-1.302743530219728e-06,1.3127435302197278e-06,-0.023627830320345558,-0.023631923006392636
2024-02-10T21:59:14.594541000,5.820301532745361,-1.3127435302197278e-06,1.3227435302197277e-06,-0.039338491946834524,-0.0393426160487816
2024-02-10T21:59:14.702984000,5.928770065307617,-1.133682230355441e-06,1.133682230355441e-06,0.0006284263358479537,0.000624864771089908
2024-02-10T21:59:14.808104000,6.033861875534058,-1.1236822303554411e-06,1.133682230355441e-06,-0.03509678007327476,-0.03510031022213281
2024-02-10T21:59:14.915921000,6.141672611236572,-1.133682230355441e-06,1.143682230355441e-06,-0.01625776527397679,-0.016261326838734835
2024-02-10T21:59:15.021113000,6.246862411499023,-1.082397125116119e-06,1.082397125116119e-06,-0.04392741432530056,-0.043930814773284844
2024-02-10T21:59:15.127882000,6.353615760803223,-1.082397125116119e-06,1.082397125116119e-06,-0.02468052796634046,-0.02468389699842474
2024-02-10T21:59:15.235119000,6.460853815078735,-1.082397125116119e-06,1.0923971251161189e-06,0.01993047081461684,0.019927070366632563
2024-02-10T21:59:15.342771000,6.568505048751831,-1.082397125116119e-06,3.6459676285473446e-07,0.021039890813986196,0.021037040825722848
2024-02-10T21:59:15.451354000,6.677111864089966,-8.97180205996482e-07,3.6459676285473446e-07,-0.0057370396624184085,-0.005739858234781759
2024-02-10T21:59:15.561569000,6.7873289585113525,-9.07180205996482e-07,3.745967628547345e-07,0.04532128796541307,0.04531843797714972
2024-02-10T21:59:15.721127000,6.946881294250488,-9.07180205996482e-07,9.010202537388726e-07,-0.03286541435459657,-0.032868675710059796
2024-02-10T21:59:15.829537000,7.055283069610596,-1.028122563172241e-06,9.010202537388726e-07,-0.039609475253223274,-0.0396127051927865
2024-02-10T21:59:15.937007000,7.162722110748291,-1.0381225631722408e-06,9.110202537388726e-07,0.04031004685485099,0.040306785499387765
2024-02-10T21:59:16.043572000,7.269331216812134,-1.0740387170881545e-06,1.0481557496796248e-06,0.015756819935691224,0.01575344574639802
2024-02-10T21:59:16.150584000,7.376339673995972,-1.0640387170881546e-06,1.0481557496796248e-06,-0.0018730597524156624,-0.0018764025258088657
2024-02-10T21:59:16.258152000,7.483888626098633,-1.0740387170881545e-06,1.0581557496796247e-06,-0.012290092421523891,-0.012293466610817094
2024-02-10T21:59:16.365276000,7.591010808944702,-1.0803558993358834e-06,1.074034961166016e-06,-0.04750869545000841,-0.04751208948529819
2024-02-10T21:59:16.471988000,7.6977269649505615,-1.0703558993358835e-06,1.074034961166016e-06,-0.04792635322132193,-0.04792971584071171
2024-02-10T21:59:16.579117000,7.804856538772583,-1.0803558993358834e-06,1.084034961166016e-06,0.048455545844932814,0.04845215180964303
2024-02-10T21:59:16.686405000,7.912147521972656,-1.0788196044786205e-06,1.0677413166331462e-06,-0.04947270222711506,-0.04947609143599628
2024-02-10T21:59:16.793779000,8.019530773162842,-1.0788196044786205e-06,1.0677413166331462e-06,0.04134893208071499,0.04134557428773377
2024-02-10T21:59:16.901099000,8.126841306686401,-1.0688196044786206e-06,1.0777413166331461e-06,-0.02161657749253808,-0.021619966701419302
2024-02-10T21:59:17.007913000,8.233657360076904,-1.7213887840018905e-06,-2.1205900954714465e-07,-0.02631988129129751,-0.0263252891890874
2024-02-10T21:59:17.114944000,8.340691566467285,-1.7213887840018905e-06,-2.1205900954714465e-07,-0.02486886813273429,-0.02487424461462418
2024-02-10T21:59:17.222205000,8.447949886322021,-1.7213887840018905e-06,-2.0205900954714464e-07,0.006732404376220602,0.006726996478430712
2024-02-10T21:59:17.329620000,8.555370569229126,-1.2493341581394306e-06,7.281287296187878e-07,-0.03901810455511554,-0.03902202945081339
2024-02-10T21:59:17.436889000,8.662633419036865,-1.2393341581394307e-06,7.281287296187878e-07,0.023057118342220184,0.023053224862422332
2024-02-10T21:59:17.544166000,8.769919872283936,-1.2393341581394307e-06,7.381287296187879e-07,0.019720310450941025,0.019716385555243174
2024-02-10T21:59:17.651084000,8.876837968826294,-1.2493341581394306e-06,1.002181740326449e-06,0.004804001423613924,0.00480050880454688
2024-02-10T21:59:17.758258000,8.98400616645813,-1.1117361167622352e-06,1.002181740326449e-06,0.0408704602329733,0.040866999029806256
2024-02-10T21:59:17.865571000,9.091318130493164,-1.1117361167622352e-06,1.0121817403264489e-06,0.032127139622249466,0.032123647003182425
2024-02-10T21:59:17.972613000,9.198376893997192,-1.0857520295594828e-06,1.0539340563996404e-06,0.007818129582407796,0.007814718594689267
2024-02-10T21:59:18.079969000,9.305716753005981,-1.075752029559483e-06,1.0539340563996404e-06,-0.031331561185831205,-0.03133494075764973
2024-02-10T21:59:18.187312000,9.413061380386353,-1.0857520295594828e-06,1.0639340563996403e-06,-0.0066403527380865975,-0.0066437637258051265
2024-02-10T21:59:18.294327000,9.52009391784668,-1.0800659580447007e-06,1.0652589633687258e-06,-0.04089086277803793,-0.04089425590245105
2024-02-10T21:59:18.401857000,9.627627611160278,-1.0700659580447008e-06,1.0652589633687258e-06,0.03291452707954264,0.032911165371029526
2024-02-10T21:59:18.509246000,9.735022068023682,-1.0800659580447007e-06,1.0752589633687257e-06,0.018938271380667615,0.018934878256254496
2024-02-10T21:59:18.616465000,9.842241764068604,-1.0789701196986272e-06,1.067441536572418e-06,0.015755962824438176,0.015752573142699847
2024-02-10T21:59:18.723463000,9.949230670928955,-1.0689701196986272e-06,1.067441536572418e-06,0.03937957150861641,0.039376213242778076
2024-02-10T21:59:18.830978000,10.056739807128906,-1.0789701196986272e-06,1.0774415365724178e-06,-0.037230499233277405,-0.037233888915015736
2024-02-10T21:59:18.938168000,10.163930416107178,-1.0788204424801385e-06,1.0677396475916636e-06,0.04527977375960734,0.04527638454809346
2024-02-10T21:59:19.044921000,10.270683288574219,-1.0688204424801386e-06,1.0677396475916636e-06,0.020576908296247823,0.020573550500633947
2024-02-10T21:59:19.152677000,10.378432512283325,-1.0688204424801386e-06,1.0777396475916635e-06,0.040119788237114956,0.04011639902560108
2024-02-10T21:59:19.280212000,10.505967378616333,-1.0788196044966913e-06,1.067741316597155e-06,-0.010246343359276246,-0.010249732568157522
2024-02-10T21:59:19.400256000,10.626012563705444,-1.0788196044966913e-06,1.067741316597155e-06,-0.035559385648159685,-0.03556274344114096
2024-02-10T21:59:19.507721000,10.733494997024536,-1.0788196044966913e-06,1.0777413165971549e-06,-0.04837836883367193,-0.04838175804255321
2024-02-10T21:59:19.614488000,10.84024167060852,-1.0788196044966913e-06,1.0677413166331462e-06,-0.03150020825344512,-0.03150359746232634
2024-02-10T21:59:19.721892000,10.947630643844604,-1.0788196044786205e-06,1.0677413166331462e-06,-0.01566028089745818,-0.0156636386904394
2024-02-10T21:59:19.829029000,11.054767847061157,-1.0788196044786205e-06,1.0777413166331461e-06,0.027183874293745015,0.027180485084863794
2024-02-10T21:59:19.936021000,11.161770820617676,-1.0788196044786205e-06,1.0777413166331461e-06,0.015284360637030904,0.015280971428149685
2024-02-10T21:59:20.042650000,11.268407106399536,-1.0688196044786206e-06,1.0777413166331461e-06,0.02558761155918097,0.025584253766199747
2024-02-10T21:59:20.151279000,11.377036094665527,-1.0788196044786205e-06,1.087741316633146e-06,0.012433928757636515,0.012430539548755296
2024-02-10T21:59:20.258064000,11.483835697174072,-1.0788196044786205e-06,1.0,0.006785270285736222,0.0067849111614099455
2024-02-10T21:59:20.363540000,11.589298009872437,-1.0,1.0,0.04634336995065805,0.04634300657464476
2024-02-10T21:59:20.471175000,11.69690728187561,-1.0,0.99999999,0.032039630795305266,0.03203927167097181
2024-02-10T21:59:20.578216000,11.803969860076904,-1.0,0.99999999,0.010509660258978083,-0.23619870936125612
2024-02-10T21:59:20.683157000,11.908918142318726,-0.08040402834365433,0.08040403735206411,-0.044679772272892805,-0.2913881122616559
2024-02-10T21:59:20.790681000,12.016435146331787,-0.08040403834365432,0.0804040473520641,-0.031092004637492333,-0.27780037386099954
2024-02-10T21:59:20.898119000,12.123875379562378,-0.04032589811745131,0.04032589708264528,-0.02838201851514878,-0.1543205820678082
2024-02-10T21:59:21.009790000,12.235537052154541,-0.04032588811745131,0.04032589708264528,0.023639232362388476,-0.1022993002289057
2024-02-10T21:59:21.139017000,12.36476731300354,-0.04032588811745131,0.04032590708264528,-0.03091184566004153,-0.15685040911112924
2024-02-10T21:59:21.252615000,12.478357315063477,-0.003705052118096512,0.00370505104380262,0.046536059118191545,0.03489688682162792
2024-02-10T21:59:21.360039000,12.585808753967285,-0.003705052118096512,0.00370505104380262,-0.03306181211287323,-0.044700952997389916
2024-02-10T21:59:21.465563000,12.691322803497314,-0.003705042118096512,0.00370506104380262,0.0008007236713394651,-0.010838448624361683
2024-02-10T21:59:21.572514000,12.798268556594849,-0.0020337072011004965,0.0020337061250044115,0.03818884158287736,0.031799863693539744
2024-02-10T21:59:21.678987000,12.904753684997559,-0.0020337072011004965,0.0020337061250044115,-0.0075956173447085384,-0.013984563819307077
2024-02-10T21:59:21.783937000,13.00969386100769,-0.0020337072011004965,0.0020337161250044114,0.00026613339574284024,-0.0061228444933349065
2024-02-10T21:59:21.890594000,13.116339206695557,-0.0008949884817892556,0.000894987404465303,0.035551244309095474,0.032739565653592394
2024-02-10T21:59:21.997504000,13.223267078399658,-0.0008949784817892556,0.000894987404465303,-0.015349444156696491,-0.018161091396524404
2024-02-10T21:59:22.104976000,13.330708742141724,-0.0008949884817892556,0.0008949974044653031,0.02383725014185193,0.02102557148639918
2024-02-10T21:59:22.212152000,13.437894821166992,-0.0004959411072011961,0.0004959400294469551,0.033616802893377595,0.032058760667186895
2024-02-10T21:59:22.319431000,13.545180082321167,-0.0004959311072011961,0.0004959400294469551,-0.006348771002442777,-0.007906781812802513
2024-02-10T21:59:22.426925000,13.652671575546265,-0.0004959411072011961,0.0004959500294469552,-0.02713110840481561,-0.028689150630990853
2024-02-10T21:59:22.533997000,13.759750127792358,-8.591459042569162e-05,8.591351222932362e-05,0.006851873624637928,0.006581965213764151
2024-02-10T21:59:22.640887000,13.86663293838501,-8.590459042569162e-05,8.591351222932362e-05,-0.03500873383823196,-0.03527861083320781
2024-02-10T21:59:22.748145000,13.973893880844116,-8.590459042569162e-05,8.592351222932361e-05,-0.009367052992832126,-0.009636961403705438
2024-02-10T21:59:22.855052000,14.080796718597412,-4.6648887044313766e-05,4.664780880560599e-05,-0.02420842446674546,-0.024354976142632604
2024-02-10T21:59:22.962181000,14.187925577163696,-4.6638887044313765e-05,4.664780880560599e-05,-0.040834662061741384,-0.040981182321729134
2024-02-10T21:59:23.071385000,14.297142505645752,-4.6648887044313766e-05,4.665780880560599e-05,-0.026397726619122475,-0.02654427829500948
2024-02-10T21:59:23.178281000,14.404050588607788,-2.412439191009824e-05,2.4123313647102555e-05,0.014598106152458835,0.014522317204238756
2024-02-10T21:59:23.285148000,14.510895252227783,-2.412439191009824e-05,2.4123313647102555e-05,0.03814980349083135,0.03807404595851111
2024-02-10T21:59:23.392191000,14.617937803268433,-2.412439191009824e-05,2.4133313647102557e-05,0.01593009579204856,0.01585430684382852
2024-02-10T21:59:23.498535000,14.724276065826416,-4.887283535595355e-06,4.886205251856505e-06,-0.04700196451125993,-0.047017318352341186
2024-02-10T21:59:23.607116000,14.832882404327393,-4.887283535595355e-06,4.886205251856505e-06,-0.015484106062176662,-0.015499428487357924
2024-02-10T21:59:23.712320000,14.938071250915527,-4.887283535595355e-06,4.896205251856505e-06,-0.006484766636720885,-0.006500120477802138
2024-02-10T21:59:23.819115000,15.04487133026123,-6.585570717040977e-06,4.926672206277485e-06,-0.0373086255694573,-0.03732931473256337
2024-02-10T21:59:23.925243000,15.150996208190918,-6.5755707170409775e-06,4.926672206277485e-06,-0.027952206148873372,-0.027972863896079458
2024-02-10T21:59:24.030471000,15.256217241287231,-6.585570717040977e-06,4.936672206277485e-06,-0.014732733109958275,-0.014753422273064346
2024-02-10T21:59:24.137194000,15.362949848175049,-5.376464220959195e-06,4.89786149746356e-06,-0.013554921837826328,-0.013571812484056554
2024-02-10T21:59:24.242121000,15.467889070510864,-5.366464220959195e-06,4.89786149746356e-06,0.03295125763993539,0.03293439840960515
2024-02-10T21:59:24.349706000,15.575453758239746,-5.376464220959195e-06,4.9078614974635596e-06,0.037172283084159756,0.03715539243792953
2024-02-10T21:59:24.456974000,15.68272614479065,-4.971771112149275e-06,4.888218430161623e-06,0.026725617009942294,0.026709997743535472
2024-02-10T21:59:24.564112000,15.789855241775513,-4.961771112149275e-06,4.888218430161623e-06,-0.015073622605590788,-0.015089210456097617
2024-02-10T21:59:24.671619000,15.897358179092407,-4.971771112149275e-06,4.898218430161623e-06,0.03643062069361859,0.03641500142721177
2024-02-10T21:59:24.778783000,16.004523515701294,-4.9180181392048465e-06,4.886937599021932e-06,-0.008277108306984327,-0.008292558703588915
2024-02-10T21:59:24.886120000,16.111858367919922,-4.9080181392048466e-06,4.886937599021932e-06,-0.012220686439001194,-0.012236105419705788
2024-02-10T21:59:24.994031000,16.219784021377563,-4.9180181392048465e-06,4.8969375990219316e-06,-0.03204185634277852,-0.032057306739383104
2024-02-10T21:59:25.101016000,16.3267502784729,-4.893105440414807e-06,4.8863439767786185e-06,0.04374979598880452,0.043734423857685306
2024-02-10T21:59:25.208275000,16.43402862548828,-4.883105440414807e-06,4.8863439767786185e-06,0.04908128111747894,0.04906594040225972
2024-02-10T21:59:25.315866000,16.541609525680542,-4.883105440414807e-06,4.896343976778618e-06,-0.047252067842889,-0.047267439974008216
2024-02-10T21:59:25.423079000,16.6488356590271,-4.887454287061421e-06,4.886209320539275e-06,-0.01614113177599488,-0.016156486153507232
2024-02-10T21:59:25.530936000,16.756688594818115,-4.877454287061421e-06,4.886209320539275e-06,-0.03057911866479215,-0.03059444162640451
2024-02-10T21:59:25.638956000,16.864698886871338,-4.887454287061421e-06,4.896209320539275e-06,0.013036798854076104,0.013021444476563752
2024-02-10T21:59:25.746191000,16.97193145751953,-4.887284013963811e-06,4.886205263255115e-06,-0.0011627626391430225,-0.0011781164817271145
2024-02-10T21:59:25.853279000,17.079023122787476,-4.877284013963811e-06,4.886205263255115e-06,-0.048677230479015815,-0.04869255290569991
2024-02-10T21:59:25.960731000,17.186501502990723,-4.877284013963811e-06,4.896205263255115e-06,-0.008625734776751283,-0.008641088619335373
2024-02-10T21:59:26.065493000,17.291239738464355,-4.887283535597897e-06,4.886205251856566e-06,0.019182203397794986,0.019166849556713723
2024-02-10T21:59:26.172274000,17.398019790649414,-4.877283535597897e-06,4.886205251856566e-06,-0.03095888040395194,-0.03097420282913321
2024-02-10T21:59:26.280228000,17.505982875823975,-4.887283535597897e-06,4.896205251856566e-06,0.01595757657859557,0.01594222273751431
2024-02-10T21:59:26.390927000,17.616701126098633,-4.887283535595355e-06,4.886205251856505e-06,-0.030779833761983535,-0.03079518760306479
2024-02-10T21:59:26.498083000,17.723862886428833,-4.877283535595355e-06,4.886205251856505e-06,-0.04317671434327203,-0.04319203676845329
2024-02-10T21:59:26.604949000,17.830700159072876,-4.877283535595355e-06,4.896205251856505e-06,-0.011882261009516837,-0.01189761485059809
2024-02-10T21:59:26.710002000,17.935735940933228,-4.887283535595355e-06,4.896205251856505e-06,0.02653831315251065,0.0265229593114294
2024-02-10T21:59:26.816495000,18.042235851287842,-4.877283535595355e-06,4.896205251856505e-06,0.006278066766232437,0.0062627443410511775
2024-02-10T21:59:26.925068000,18.150840759277344,-4.887283535595355e-06,4.906205251856505e-06,0.04977093879460273,0.04975558495352148
2024-02-10T21:59:27.031762000,18.257533073425293,1.0,-1.0,-0.032080183960505305,-0.03207982483617903
2024-02-10T21:59:27.138869000,18.364640951156616,1.0,-1.0,0.048623915329889446,0.04862427870590273
2024-02-10T21:59:27.246078000,18.47185444831848,1.0,-0.99999999,-0.022597930500850662,-0.022597571376517203
2024-02-10T21:59:27.353102000,18.5788791179657,0.14710916177457395,-0.14710915416536108,-0.016366231428232493,0.4106263634251632
2024-02-10T21:59:27.460108000,18.685884952545166,0.14710916177457395,-0.14710915416536108,-0.016164928934019697,0.4108276915920974
2024-02-10T21:59:27.567554000,18.79333209991455,0.14710916177457395,-0.14710914416536108,-0.009991191043866789,0.41700140506581923
2024-02-10T21:59:27.674735000,18.900511026382446,0.14710916177457395,-0.0456832994646607,0.035929435708437985,0.1783597444051248
2024-02-10T21:59:27.781556000,19.007333040237427,0.045683317978761843,-0.0456832994646607,0.01675896139310462,0.15918930092305922
2024-02-10T21:59:27.888849000,19.114625692367554,0.04568330797876184,-0.0456832894646607,-0.031993895190198254,0.11043641363662228
2024-02-10T21:59:27.995724000,19.221487283706665,0.02316405376167978,-0.023164045046669225,0.01960836011745274,0.09223812212845148
2024-02-10T21:59:28.103168000,19.328922271728516,0.02316405376167978,-0.023164045046669225,0.004354023890072545,0.07698381716656784
2024-02-10T21:59:28.210457000,19.436219930648804,0.02316406376167978,-0.023164035046669224,-0.04458798532896131,0.028041776715685404
2024-02-10T21:59:28.317292000,19.543055057525635,0.011749862728321252,-0.011749853911477023,0.00883409871344566,0.04572877890249354
2024-02-10T21:59:28.424558000,19.650325775146484,0.011749872728321252,-0.011749853911477023,-0.04464864936095571,-0.007753937794746445
2024-02-10T21:59:28.531804000,19.757580041885376,0.011749872728321252,-0.011749843911477023,0.004322119278139513,0.04121679947585753
2024-02-10T21:59:28.637888000,19.86363935470581,0.0023611320505891706,-0.0023611231499817593,-0.04787152323642592,-0.04045396512589073
2024-02-10T21:59:28.744929000,19.970685720443726,0.0023611420505891705,-0.0023611231499817593,0.03550660826821157,0.042924197793081924
2024-02-10T21:59:28.852163000,20.077940464019775,0.0023611320505891706,-0.0023611131499817594,-0.04056050900009946,-0.03314295088921399
2024-02-10T21:59:28.957426000,20.18320369720459,0.0012536806750415132,-0.0012536717645537834,0.00969969958839283,0.013638227697298257
2024-02-10T21:59:29.064149000,20.289907455444336,0.0012536906750415132,-0.0012536717645537834,-0.001030989476348776,0.002907570048015478
2024-02-10T21:59:29.170902000,20.396670818328857,0.0012536906750415132,-0.0012536617645537834,-0.029934388690606106,-0.02599586058160193
2024-02-10T21:59:29.277461000,20.503225803375244,0.0005621002934670105,-0.000562091376809227,0.03762257857357973,0.03938846520088244
2024-02-10T21:59:29.384052000,20.60979437828064,0.0005621102934670106,-0.000562091376809227,0.04780230501217972,0.04956822305529374
2024-02-10T21:59:29.491672000,20.717432022094727,0.0005621002934670105,-0.0005620813768092269,-0.02346151193971159,-0.021695625312389027
2024-02-10T21:59:29.614931000,20.840709686279297,0.0002950626754955196,-0.0002950537564553138,-0.021712471263838573,-0.02078550560728237
2024-02-10T21:59:29.755027000,20.98080587387085,0.0002950726754955196,-0.0002950537564553138,-0.043709339632886646,-0.04278234256045488
2024-02-10T21:59:29.860330000,21.08606266975403,0.0002950626754955196,-0.0002950437564553138,-0.028629052592702334,-0.02770208693614066
2024-02-10T21:59:29.967049000,21.192793607711792,7.92995759207157e-05,-7.929065495554215e-05,0.020419709285305756,0.020668836034312667
2024-02-10T21:59:30.075070000,21.30079960823059,7.93095759207157e-05,-7.929065495554215e-05,0.0156711399747432,0.015920298139648348
2024-02-10T21:59:30.182153000,21.4078950881958,7.92995759207157e-05,-7.928065495554215e-05,0.017668755227214405,0.01791788197622171
2024-02-10T21:59:30.288755000,21.514512300491333,2.2497902897851362e-05,-2.2488981425911882e-05,0.016114637221018458,0.01618531640765295
2024-02-10T21:59:30.393975000,21.619717836380005,2.2507902897851364e-05,-2.2488981425911882e-05,-0.011747505408082871,-0.011676794805548521
2024-02-10T21:59:30.501396000,21.727141618728638,2.2497902897851362e-05,-2.247898142591188e-05,0.006081802143900106,0.0061524813305346305
2024-02-10T21:59:30.608318000,21.83405065536499,2.5727604560611523e-06,-2.5638388063560726e-06,-0.04301824235513964,-0.04301015979661867
2024-02-10T21:59:30.715762000,21.9414963722229,2.582760456061152e-06,-2.5638388063560726e-06,-0.007316624961870655,-0.007308510987449695
2024-02-10T21:59:30.823572000,22.04931902885437,2.5727604560611523e-06,-2.5538388063560727e-06,-0.0019166687967467789,-0.001908586238225816
2024-02-10T21:59:30.930529000,22.156293869018555,7.001225760440749e-06,-1.4178484177302076e-05,0.02828581912197772,0.02830781410280719
2024-02-10T21:59:31.035794000,22.26153874397278,7.001225760440749e-06,-1.4178484177302076e-05,0.035521311342910915,0.035543337739640364
2024-02-10T21:59:31.142959000,22.36871027946472,7.011225760440749e-06,-1.4168484177302076e-05,-0.004733491818554991,-0.004711496837725516
2024-02-10T21:59:31.248172000,22.473928689956665,4.853006318087781e-06,-8.544295968302077e-06,-0.01971801634797912,-0.01970277019186234
2024-02-10T21:59:31.355875000,22.581645727157593,4.863006318087781e-06,-8.544295968302077e-06,-0.029925836634173975,-0.029910559062157203
2024-02-10T21:59:31.462877000,22.688644409179688,4.853006318087781e-06,-8.534295968302077e-06,0.033324849242288804,0.033340095398405586
2024-02-10T21:59:31.569697000,22.795462369918823,2.9084188129014608e-06,-3.444178272183906e-06,-0.0012137128169399714,-0.0012045757574818611
2024-02-10T21:59:31.678442000,22.904202938079834,2.9084188129014608e-06,-3.444178272183906e-06,0.005069633771721527,0.005078802247079635
2024-02-10T21:59:31.799205000,23.024946451187134,2.9084188129014608e-06,-3.434178272183906e-06,0.026793701570306985,0.026802838629765097
